date,build_year,dong,floor,use_area,res_cnt,cctv_cnt,school_dis,sub_dis,total_deposit
202003,2018,마장동,8,27.31,131,403,0.2093272735348379,0.2425568154747031,28000
202003,2013,마장동,3,12.83,131,403,0.2093272735348379,0.2557294041588038,16219
202003,1984,마장동,3,61.04,131,403,0.2093272735348379,0.2002344274515928,18000
202003,2019,사근동,2,22.44,34,171,0.146234410686467,0.3326615284284749,12000
202003,2017,사근동,3,14.67,34,171,0.146234410686467,0.3880319016144934,20024
202003,1997,행당동,4,48.84,458,504,0.13913080625969,0.3450438591170113,20000
202003,2004,행당동,2,16.15,458,504,0.13913080625969,0.1250942939437481,11390
202003,2020,행당동,3,30.9,458,504,0.13913080625969,0.4295700133463161,24951
202003,2014,행당동,3,22.0,458,504,0.13913080625969,0.3518090042913442,13600
202003,2020,행당동,2,26.33,458,504,0.13913080625969,0.4295700133463161,19000
202003,1988,행당동,1,62.9,458,504,0.13913080625969,0.349457055458507,11500
202003,2019,행당동,5,44.22,458,504,0.13913080625969,0.3082120839514865,34000
202003,2014,행당동,5,27.37,458,504,0.13913080625969,0.2749465370843643,19000
202003,2014,행당동,3,29.72,458,504,0.13913080625969,0.2749465370843643,21000
202003,2003,응봉동,2,70.31,18,165,0.1684667888872718,0.2796724045817469,26000
202003,1996,응봉동,2,47.22,18,165,0.1684667888872718,0.4277921611985301,8500
202003,1994,응봉동,3,51.93,18,165,0.1684667888872718,0.4253716831279079,11000
202003,1993,금호동1가,-1,32.31,38,118,0.1570643267387269,0.3789761463156399,9000
202003,1993,금호동1가,-1,29.04,38,118,0.1570643267387269,0.3789761463156399,9000
202003,1996,금호동1가,-1,32.04,38,118,0.1570643267387269,0.3867870929218537,9000
202003,1993,금호동1가,2,68.95,38,118,0.1570643267387269,0.3789761463156399,17000
202003,1996,금호동1가,-1,44.85,38,118,0.1570643267387269,0.323197657660956,8000
202003,1996,금호동1가,-1,44.85,38,118,0.1570643267387269,0.323197657660956,12317
202003,1996,금호동1가,3,44.7,38,118,0.1570643267387269,0.3345414277661239,13000
202003,1999,금호동1가,3,34.2,38,118,0.1570643267387269,0.3389235273185022,8597
202003,1997,금호동1가,2,38.45,38,118,0.1570643267387269,0.3738515802070158,16000
202003,2002,금호동2가,3,52.96,62,95,0.1929204872803092,0.357520593591256,18000
202003,1989,금호동2가,2,58.17,62,95,0.1929204872803092,0.2396512172257515,6353
202003,2003,금호동2가,2,65.07,62,95,0.1929204872803092,0.2810798916782244,22000
202003,1989,금호동2가,1,60.63,62,95,0.1929204872803092,0.2396512172257515,17000
202003,1997,금호동3가,4,52.04,79,134,0.1325258315015504,0.6431520527040926,20000
202003,2006,금호동3가,3,52.52,79,134,0.1325258315015504,0.3612800552073406,19853
202003,2012,금호동3가,4,46.35,79,134,0.1325258315015504,0.6054654261432083,25000
202003,1997,금호동3가,2,53.79,79,134,0.1325258315015504,0.6431520527040926,19000
202003,2019,금호동3가,3,53.14,79,134,0.1325258315015504,0.5722799820658746,35658
202003,1993,금호동3가,1,38.56,79,134,0.1325258315015504,0.68709709573472,8000
202003,1992,금호동3가,-1,30.51,79,134,0.1325258315015504,0.4442724305821137,9500
202003,1996,금호동4가,2,23.18,70,195,0.2749366743830267,0.3008218375271582,6000
202003,2004,금호동4가,3,56.61,70,195,0.2749366743830267,0.1025615714147775,24000
202003,1997,금호동4가,-1,47.6,70,195,0.2749366743830267,0.5291040291998548,15000
202003,2001,금호동4가,4,45.43,70,195,0.2749366743830267,0.2532680161365312,20500
202003,1987,금호동4가,2,41.55,70,195,0.2749366743830267,0.1326954159290881,15000
202003,2013,옥수동,2,12.54,75,179,0.2304521073965688,0.4730094909573672,7500
202003,1993,옥수동,2,54.23,75,179,0.2304521073965688,0.2029977218916034,25000
202003,2017,성수동1가,3,28.44,381,483,0.5016939780633278,0.1937586002518712,24900
202003,1978,성수동1가,1,62.31,381,483,0.5016939780633278,0.361814854200557,24000
202003,2003,성수동1가,2,75.6,381,483,0.5016939780633278,0.5755449587549861,35000
202003,2017,성수동1가,4,28.28,381,483,0.5016939780633278,0.0896787462686586,25000
202003,2017,성수동1가,3,26.42,381,483,0.5016939780633278,0.1937586002518712,24500
202003,1979,성수동1가,1,98.18,381,483,0.5016939780633278,0.259643946368096,25000
202003,2016,성수동1가,5,29.17,381,483,0.5016939780633278,0.340002504630048,25200
202003,2018,성수동1가,3,23.1,381,483,0.5016939780633278,0.46207046101497,17800
202003,2012,성수동1가,2,29.16,381,483,0.5016939780633278,0.2442417009194672,18500
202003,2015,성수동1가,3,27.04,381,483,0.5016939780633278,0.5381207804659587,24000
202003,2006,성수동1가,4,42.16,381,483,0.5016939780633278,0.8996381155021567,17000
202003,1989,성수동1가,3,58.23,381,483,0.5016939780633278,0.2414916117933888,34268
202003,2006,성수동1가,5,31.02,381,483,0.5016939780633278,0.7102157937530895,13000
202003,1978,성수동1가,1,60.5,381,483,0.5016939780633278,0.8230592862316135,20560
202003,1990,성수동1가,1,52.06,381,483,0.5016939780633278,0.2177839255612134,27414
202003,2012,성수동1가,2,16.49,381,483,0.5016939780633278,0.1848083978027301,14170
202003,2012,성수동1가,3,12.0,381,483,0.5016939780633278,0.2389256226916387,7000
202003,1996,성수동1가,2,62.04,381,483,0.5016939780633278,0.7359454970731549,22000
202003,2015,성수동1가,2,33.28,381,483,0.5016939780633278,0.5445816832445965,29585
202003,1987,성수동1가,3,67.35,381,483,0.5016939780633278,0.2734098073828437,35000
202003,1987,성수동1가,2,67.35,381,483,0.5016939780633278,0.2734098073828437,25000
202003,2012,성수동2가,2,13.997,585,590,0.2007932979569494,0.1962882243826467,7926
202003,1983,성수동2가,2,52.01,585,590,0.2007932979569494,0.6765834329453687,21634
202003,1994,성수동2가,1,42.09,585,590,0.2007932979569494,0.8500347056044074,15170
202003,1986,성수동2가,1,42.82,585,590,0.2007932979569494,0.5318519567739205,16000
202003,2013,성수동2가,4,16.22,585,590,0.2007932979569494,0.3396409578505001,13707
202003,2014,성수동2가,5,13.4,585,590,0.2007932979569494,0.5399460605635739,11500
202003,1978,성수동2가,2,59.27,585,590,0.2007932979569494,0.1919534765990873,18500
202003,2016,성수동2가,5,29.97,585,590,0.2007932979569494,0.5002345688904244,22000
202003,2018,성수동2가,5,29.23,585,590,0.2007932979569494,0.6238178889470014,24500
202003,1978,성수동2가,2,59.27,585,590,0.2007932979569494,0.1919534765990873,22000
202003,2007,성수동2가,2,49.44,585,590,0.2007932979569494,1.0141233448257738,18742
202003,2016,성수동2가,5,29.13,585,590,0.2007932979569494,0.4889668150071673,24634
202003,2000,성수동2가,2,57.69,585,590,0.2007932979569494,1.0323028893226256,17000
202003,2014,성수동2가,2,18.75,585,590,0.2007932979569494,0.5399460605635739,10500
202003,2002,성수동2가,4,52.86,585,590,0.2007932979569494,0.2858665249870928,26500
202003,1978,성수동2가,5,64.13,585,590,0.2007932979569494,0.676403389915697,18000
202003,2018,성수동2가,5,29.2,585,590,0.2007932979569494,0.6238178889470014,24000
202003,2013,성수동2가,2,16.0,585,590,0.2007932979569494,0.3396409578505001,13707
202003,2008,성수동2가,4,85.0,585,590,0.2007932979569494,0.4190073624701693,35000
202003,2012,성수동2가,5,29.94,585,590,0.2007932979569494,0.3209511390113173,17000
202003,2004,성수동2가,4,71.55,585,590,0.2007932979569494,0.5703748258637318,21487
202003,1985,성수동2가,2,54.0,585,590,0.2007932979569494,0.6858113645290962,23000
202003,2018,성수동2가,4,29.2,585,590,0.2007932979569494,0.6238178889470014,24200
202003,2004,성수동2가,4,103.6,585,590,0.2007932979569494,1.00002725066943,35500
202003,1985,성수동2가,3,54.0,585,590,0.2007932979569494,0.6858113645290962,20000
202003,1977,성수동2가,2,62.48,585,590,0.2007932979569494,0.3952419826277074,20224
202003,2017,성수동2가,5,27.16,585,590,0.2007932979569494,0.6387730701827147,23000
202003,2019,성수동2가,7,26.05,585,590,0.2007932979569494,0.3896354907283427,33000
202003,1987,송정동,3,45.75,41,302,0.3423826319530213,0.8472404328794491,20024
202003,1987,송정동,2,45.75,41,302,0.3423826319530213,0.8472404328794491,19560
202003,2019,송정동,3,45.64,41,302,0.3423826319530213,0.7703659920245468,28000
202003,2017,송정동,2,29.8,41,302,0.3423826319530213,0.7687342348667083,19000
202003,2006,송정동,5,84.15,41,302,0.3423826319530213,0.7198484350312851,18000
202003,2011,송정동,3,12.01,41,302,0.3423826319530213,0.6806361990047283,7500
202003,2016,용답동,4,46.5,139,259,0.3491778403711091,0.1871649358890099,25000
202003,2016,용답동,4,46.5,139,259,0.3491778403711091,0.1871649358890099,25000
202003,2020,용답동,10,23.65,139,259,0.3491778403711091,0.3714757191084419,26000
202003,2020,용답동,10,23.65,139,259,0.3491778403711091,0.3714757191084419,26000
202003,1986,용답동,1,37.88,139,259,0.3491778403711091,0.2993492398171415,12000
202003,2020,용답동,13,23.77,139,259,0.3491778403711091,0.3714757191084419,26000
202003,2012,용답동,3,15.44,139,259,0.3491778403711091,0.2275099915556962,7000
202003,2020,용답동,12,23.65,139,259,0.3491778403711091,0.3714757191084419,25500
202003,2020,용답동,12,23.65,139,259,0.3491778403711091,0.3714757191084419,25500
202004,1986,하왕십리동,1,49.84,97,268,0.1046213120132889,0.3883721653728708,19097
202004,2015,홍익동,5,15.22,77,81,0.1804761603730131,0.2950967883764041,17097
202004,1977,홍익동,3,68.96,77,81,0.1804761603730131,0.4411082509298412,24951
202004,2011,홍익동,4,13.05,77,81,0.1804761603730131,0.3346527069960172,12000
202004,2011,도선동,3,12.46,108,66,0.0389380766950148,0.2893395292727414,12500
202004,2012,도선동,3,17.56,108,66,0.0389380766950148,0.382163479780204,11000
202004,2011,도선동,4,12.6,108,66,0.0389380766950148,0.2893395292727414,12000
202004,2018,도선동,3,28.66,108,66,0.0389380766950148,0.3779747604638721,23000
202004,2014,마장동,2,28.2,131,403,0.2093272735348379,0.624582531194174,23000
202004,2016,마장동,3,26.64,131,403,0.2093272735348379,0.5525213415094491,22500
202004,2014,마장동,3,28.2,131,403,0.2093272735348379,0.624582531194174,23170
202004,2016,마장동,4,29.64,131,403,0.2093272735348379,0.635331316816485,25487
202004,2012,마장동,2,13.1,131,403,0.2093272735348379,0.3504087363716655,8000
202004,2012,마장동,2,13.1,131,403,0.2093272735348379,0.3504087363716655,8000
202004,2018,마장동,8,27.31,131,403,0.2093272735348379,0.2425568154747031,28000
202004,2013,마장동,4,22.93,131,403,0.2093272735348379,0.270426603939473,11500
202004,2018,마장동,7,27.31,131,403,0.2093272735348379,0.2425568154747031,28000
202004,2018,마장동,6,27.31,131,403,0.2093272735348379,0.2425568154747031,27300
202004,2016,마장동,5,29.46,131,403,0.2093272735348379,0.5525213415094491,24000
202004,1982,마장동,1,56.93,131,403,0.2093272735348379,0.1136984067320673,21707
202004,2016,마장동,3,26.64,131,403,0.2093272735348379,0.5525213415094491,23100
202004,2016,마장동,3,26.64,131,403,0.2093272735348379,0.5525213415094491,23100
202004,2018,마장동,7,27.92,131,403,0.2093272735348379,0.2557960565353633,26000
202004,2018,마장동,7,27.31,131,403,0.2093272735348379,0.2425568154747031,27560
202004,1993,사근동,1,47.16,34,171,0.146234410686467,0.2631194333181706,19000
202004,2019,사근동,5,28.21,34,171,0.146234410686467,0.2408899811861714,22000
202004,2002,행당동,2,47.67,463,504,0.13913080625969,0.0602214708390406,18560
202004,2019,행당동,4,35.2,463,504,0.13913080625969,0.3082120839514865,31951
202004,2019,행당동,2,46.84,463,504,0.13913080625969,0.3082120839514865,30000
202004,1994,행당동,2,46.36,463,504,0.13913080625969,0.2324704150947597,22000
202004,2003,행당동,1,21.25,463,504,0.13913080625969,0.1392704041697897,12600
202004,2016,행당동,3,29.89,463,504,0.13913080625969,0.327684854026635,13000
202004,2011,행당동,3,29.77,463,504,0.13913080625969,0.2267533963993109,12500
202004,2015,행당동,2,35.99,463,504,0.13913080625969,0.2067049151697886,22000
202004,2019,행당동,5,40.17,463,504,0.13913080625969,0.3082120839514865,50000
202004,2018,행당동,9,14.042,463,504,0.13913080625969,0.2808604848653274,16000
202004,2018,행당동,8,14.058,463,504,0.13913080625969,0.2808604848653274,16000
202004,2019,행당동,5,54.82,463,504,0.13913080625969,0.3082120839514865,31000
202004,2002,응봉동,2,59.74,18,165,0.1684667888872718,0.4503439469951567,26000
202004,2002,응봉동,2,59.74,18,165,0.1684667888872718,0.4503439469951567,26000
202004,1993,응봉동,-1,32.91,18,165,0.1684667888872718,0.4873962934253832,5000
202004,1995,응봉동,-1,38.32,18,165,0.1684667888872718,0.3937976974325339,8000
202004,1995,응봉동,2,28.99,18,165,0.1684667888872718,0.4177312365548666,5000
202004,1996,응봉동,2,26.02,18,165,0.1684667888872718,0.4145299193033216,7000
202004,1995,응봉동,1,35.52,18,165,0.1684667888872718,0.4838295184331628,10000
202004,1993,응봉동,1,38.16,18,165,0.1684667888872718,0.4151527673036836,12000
202004,1992,금호동1가,1,26.86,39,118,0.1570643267387269,0.4572583201124328,12707
202004,1999,금호동1가,1,35.58,39,118,0.1570643267387269,0.279854453552998,12780
202004,1992,금호동1가,1,34.74,39,118,0.1570643267387269,0.4258350403766789,13000
202004,1992,금호동1가,1,59.55,39,118,0.1570643267387269,0.4288234351115539,22487
202004,1992,금호동1가,1,59.55,39,118,0.1570643267387269,0.4288234351115539,22487
202004,1996,금호동1가,4,49.38,39,118,0.1570643267387269,0.3710095782178892,17000
202004,1996,금호동1가,-1,59.91,39,118,0.1570643267387269,0.3869220270482716,15000
202004,1996,금호동1가,1,58.48,39,118,0.1570643267387269,0.3331088466878213,4667
202004,1996,금호동1가,1,58.48,39,118,0.1570643267387269,0.3331088466878213,20707
202004,1996,금호동1가,-1,59.91,39,118,0.1570643267387269,0.3869220270482716,5000
202004,2008,금호동2가,3,68.4,63,95,0.1929204872803092,0.2562077176815619,30487
202004,1995,금호동2가,4,35.67,63,95,0.1929204872803092,0.2423321296057383,16634
202004,2012,금호동2가,3,61.29,63,95,0.1929204872803092,0.2010342190279982,24600
202004,2002,금호동2가,4,83.7,63,95,0.1929204872803092,0.357520593591256,24000
202004,2003,금호동2가,3,60.36,63,95,0.1929204872803092,0.2115182618965435,12317
202004,2003,금호동3가,1,40.04,80,134,0.1325258315015504,0.7324295396847356,15000
202004,2003,금호동3가,1,40.04,80,134,0.1325258315015504,0.7324295396847356,15000
202004,2016,금호동3가,2,51.96,80,134,0.1325258315015504,0.3423975203776612,29000
202004,2006,금호동3가,2,45.44,80,134,0.1325258315015504,0.4531860164149556,20000
202004,2001,금호동3가,1,57.9,80,134,0.1325258315015504,0.5836493778717035,23500
202004,2006,금호동3가,4,52.17,80,134,0.1325258315015504,0.7660762369984777,20000
202004,2006,금호동4가,2,66.0,70,195,0.2749366743830267,0.4928630478279904,30000
202004,1996,금호동4가,-1,53.49,70,195,0.2749366743830267,0.4250197283536241,17000
202004,2004,금호동4가,4,71.9,70,195,0.2749366743830267,0.1025615714147775,30000
202004,2018,금호동4가,4,19.06,70,195,0.2749366743830267,0.098417336195122,21487
202004,1993,옥수동,2,136.29,76,179,0.2304521073965688,0.6049552335747489,43000
202004,1993,옥수동,1,141.34,76,179,0.2304521073965688,0.6049967686497982,70317
202004,1987,옥수동,3,99.34,76,179,0.2304521073965688,0.6379241586586559,50000
202004,1987,옥수동,3,99.34,76,179,0.2304521073965688,0.6379241586586559,50000
202004,2001,옥수동,3,78.16,76,179,0.2304521073965688,0.437532693054825,30000
202004,1978,성수동1가,1,81.22,388,483,0.5016939780633278,0.4876843552776477,25000
202004,2006,성수동1가,2,49.97,388,483,0.5016939780633278,0.7102157937530895,20000
202004,1980,성수동1가,1,52.03,388,483,0.5016939780633278,0.3247565386546906,13000
202004,2007,성수동1가,2,102.03,388,483,0.5016939780633278,0.8957418460401162,19000
202004,1978,성수동1가,2,60.93,388,483,0.5016939780633278,0.8230592862316135,20000
202004,2015,성수동1가,4,14.76,388,483,0.5016939780633278,0.1232810648241161,14463
202004,2016,성수동1가,6,29.99,388,483,0.5016939780633278,0.340002504630048,24000
202004,2013,성수동1가,5,29.72,388,483,0.5016939780633278,0.3231638100161786,20000
202004,2006,성수동1가,4,22.92,388,483,0.5016939780633278,0.6636292966499413,11926
202004,2012,성수동1가,6,12.0,388,483,0.5016939780633278,0.2389256226916387,7000
202004,1980,성수동1가,1,49.12,388,483,0.5016939780633278,0.3247565386546906,11926
202004,1990,성수동1가,3,68.5,388,483,0.5016939780633278,0.4053633528110432,34634
202004,2013,성수동1가,2,39.28,388,483,0.5016939780633278,0.3231638100161786,24100
202004,2017,성수동1가,6,28.28,388,483,0.5016939780633278,0.0896787462686586,25700
202004,2007,성수동1가,4,77.16,388,483,0.5016939780633278,0.3546949832781008,37000
202004,1997,성수동1가,4,38.48,388,483,0.5016939780633278,0.7234508569900707,13000
202004,2006,성수동1가,4,49.97,388,483,0.5016939780633278,0.7102157937530895,17000
202004,2012,성수동1가,4,28.96,388,483,0.5016939780633278,0.2404911083114791,19634
202004,2008,성수동1가,2,60.26,388,483,0.5016939780633278,0.2729197222709043,30000
202004,1991,성수동1가,1,34.05,388,483,0.5016939780633278,0.7133853195166696,12000
202004,2016,성수동1가,6,29.17,388,483,0.5016939780633278,0.340002504630048,23500
202004,2003,성수동1가,5,92.71,388,483,0.5016939780633278,0.4384998123714699,27000
202004,2016,성수동2가,5,27.21,593,590,0.2007932979569494,0.4595670471977598,23000
202004,2012,성수동2가,2,14.799,593,590,0.2007932979569494,0.1962882243826467,13707
